LEAID,FIPST,TOTALEXP,enrollment,year,per_pupil_exp,first_treat,dose
3620370,36,43811000.0,2613.0,2013,16766.551856104095,2003,2518.4842436238487
3620400,36,8269000.0,1191.0,1990,6942.905121746431,2003,3495.0563044087867
3620400,36,9726000.0,1409.0,1992,6902.767920511001,2003,3495.0563044087867
3620400,36,11871000.0,1475.0,1995,8048.135593220339,2003,3495.0563044087867
3620400,36,12316000.0,1575.0,1996,7819.68253968254,2003,3495.0563044087867
3620400,36,13279000.0,1611.0,1997,8242.706393544382,2003,3495.0563044087867
3620400,36,14375000.0,1655.0,1998,8685.800604229607,2003,3495.0563044087867
3620400,36,15205000.0,1686.0,1999,9018.386714116252,2003,3495.0563044087867
3620400,36,15709000.0,1696.0,2000,9262.382075471698,2003,3495.0563044087867
3620400,36,17252000.0,1778.0,2001,9703.037120359955,2003,3495.0563044087867
3620400,36,18663000.0,1789.0,2002,10432.084963666854,2003,3495.0563044087867
3620400,36,25683000.0,1811.0,2003,14181.667586968526,2003,3495.0563044087867
3620400,36,33050000.0,1823.0,2004,18129.456939111355,2003,3495.0563044087867
3620400,36,25041000.0,1798.0,2005,13927.14126807564,2003,3495.0563044087867
3620400,36,29658000.0,1713.0,2006,17313.485113835377,2003,3495.0563044087867
3620400,36,27557000.0,1637.0,2007,16833.842394624313,2003,3495.0563044087867
3620400,36,27701000.0,1641.0,2008,16880.560633759902,2003,3495.0563044087867
3620400,36,31097000.0,1629.0,2009,19089.62553713935,2003,3495.0563044087867
3620400,36,29348000.0,1621.0,2010,18104.87353485503,2003,3495.0563044087867
3620400,36,31201000.0,1607.0,2011,19415.68139390168,2003,3495.0563044087867
3620400,36,32592000.0,1618.0,2012,20143.3868974042,2003,3495.0563044087867
3620400,36,38983000.0,1605.0,2013,24288.473520249223,2003,3495.0563044087867
3620430,36,5143000.0,632.0,1990,8137.658227848101,2003,-4607.396203906868
3620430,36,5549000.0,638.0,1992,8697.492163009405,2003,-4607.396203906868
3620430,36,6877000.0,648.0,1995,10612.654320987655,2003,-4607.396203906868
3620430,36,6610000.0,678.0,1996,9749.262536873157,2003,-4607.396203906868
3620430,36,6605000.0,680.0,1997,9713.235294117647,2003,-4607.396203906868
3620430,36,7160000.0,677.0,1998,10576.070901033974,2003,-4607.396203906868
3620430,36,7499000.0,690.0,1999,10868.115942028986,2003,-4607.396203906868
3620430,36,8235000.0,649.0,2000,12688.751926040062,2003,-4607.396203906868
3620430,36,14379000.0,635.0,2001,22644.094488188977,2003,-4607.396203906868
3620430,36,13916000.0,628.0,2002,22159.23566878981,2003,-4607.396203906868
3620430,36,9694000.0,632.0,2003,15338.60759493671,2003,-4607.396203906868
3620430,36,9918000.0,625.0,2004,15868.8,2003,-4607.396203906868
3620430,36,10496000.0,598.0,2005,17551.83946488294,2003,-4607.396203906868
3620430,36,11564000.0,594.0,2006,19468.01346801347,2003,-4607.396203906868
3620430,36,11538000.0,573.0,2007,20136.12565445026,2003,-4607.396203906868
3620430,36,11206000.0,539.0,2008,20790.35250463822,2003,-4607.396203906868
3620430,36,12166000.0,528.0,2009,23041.666666666668,2003,-4607.396203906868
3620430,36,13029000.0,505.0,2010,25800.0,2003,-4607.396203906868
3620430,36,12142000.0,470.0,2011,25834.042553191488,2003,-4607.396203906868
3620430,36,11802000.0,456.0,2012,25881.57894736842,2003,-4607.396203906868
3620430,36,11357000.0,441.0,2013,25752.83446712018,2003,-4607.396203906868
3620460,36,14175000.0,1975.0,1990,7177.215189873417,2003,4231.769236900645
3620460,36,24312000.0,2098.0,1992,11588.179218303147,2003,4231.769236900645
3620460,36,19749000.0,2251.0,1995,8773.434029320302,2003,4231.769236900645
3620460,36,21520000.0,2224.0,1996,9676.258992805755,2003,4231.769236900645
3620460,36,23190000.0,2239.0,1997,10357.302367128183,2003,4231.769236900645
3620460,36,26893000.0,2296.0,1998,11712.979094076654,2003,4231.769236900645
3620460,36,48813000.0,2328.0,1999,20967.78350515464,2003,4231.769236900645
3620460,36,28431000.0,2370.0,2000,11996.20253164557,2003,4231.769236900645
3620460,36,28448000.0,2391.0,2001,11897.950648264325,2003,4231.769236900645
3620460,36,30298000.0,2344.0,2002,12925.767918088737,2003,4231.769236900645
3620460,36,31844000.0,2386.0,2003,13346.186085498743,2003,4231.769236900645
3620460,36,39521000.0,2376.0,2004,16633.417508417508,2003,4231.769236900645
3620460,36,40406000.0,2355.0,2005,17157.537154989383,2003,4231.769236900645
3620460,36,40200000.0,2301.0,2006,17470.664928292048,2003,4231.769236900645
3620460,36,40949000.0,2285.0,2007,17920.787746170678,2003,4231.769236900645
3620460,36,44980000.0,2267.0,2008,19841.19982355536,2003,4231.769236900645
3620460,36,46479000.0,2313.0,2009,20094.682230869003,2003,4231.769236900645
3620460,36,48770000.0,2290.0,2010,21296.943231441048,2003,4231.769236900645
3620460,36,49260000.0,2245.0,2011,21942.093541202674,2003,4231.769236900645
3620460,36,50944000.0,2270.0,2012,22442.29074889868,2003,4231.769236900645
3620460,36,50952000.0,2213.0,2013,23023.94938996837,2003,4231.769236900645
3620490,36,75097000.0,7359.0,1990,10204.783258594918,2003,2489.4677169113256
3620490,36,81615000.0,8096.0,1992,10080.904150197628,2003,2489.4677169113256
3620490,36,107022000.0,8596.0,1995,12450.209399720801,2003,2489.4677169113256
3620490,36,103442000.0,8905.0,1996,11616.170690623245,2003,2489.4677169113256
3620490,36,111366000.0,9205.0,1997,12098.424769147203,2003,2489.4677169113256
3620490,36,109106000.0,9347.0,1998,11672.836204129668,2003,2489.4677169113256
3620490,36,112118000.0,9654.0,1999,11613.631655272426,2003,2489.4677169113256
3620490,36,121299000.0,9753.0,2000,12437.096278068288,2003,2489.4677169113256
3620490,36,143451000.0,10104.0,2001,14197.446555819477,2003,2489.4677169113256
3620490,36,158687000.0,10146.0,2002,15640.350877192983,2003,2489.4677169113256
3620490,36,159974000.0,10299.0,2003,15532.964365472377,2003,2489.4677169113256
3620490,36,171498000.0,10464.0,2004,16389.33486238532,2003,2489.4677169113256
3620490,36,191886000.0,10584.0,2005,18129.81859410431,2003,2489.4677169113256
3620490,36,184811000.0,10637.0,2006,17374.35367114788,2003,2489.4677169113256
3620490,36,193962000.0,10526.0,2007,18426.94280828425,2003,2489.4677169113256
3620490,36,212580000.0,10532.0,2008,20184.200531712875,2003,2489.4677169113256
3620490,36,230790000.0,10713.0,2009,21542.985158218988,2003,2489.4677169113256
3620490,36,229933000.0,10850.0,2010,21191.981566820275,2003,2489.4677169113256
3620490,36,229278000.0,10889.0,2011,21055.928000734686,2003,2489.4677169113256
3620490,36,232584000.0,10781.0,2012,21573.508950932195,2003,2489.4677169113256
3620490,36,233553000.0,10907.0,2013,21413.129183093428,2003,2489.4677169113256
3620580,36,6897123000.0,918011.0,1990,7513.115855910223,2003,2229.58466199752
3620580,36,7919010000.0,962269.0,1992,8229.517941448805,2003,2229.58466199752
3620580,36,9452532000.0,1022534.0,1995,9244.222685993815,2003,2229.58466199752
3620580,36,9477476000.0,1049039.0,1996,9034.436279299434,2003,2229.58466199752
3620580,36,10041575000.0,1063561.0,1997,9441.465980794708,2003,2229.58466199752
3620580,36,10799265000.0,1071853.0,1998,10075.322828783424,2003,2229.58466199752
3620580,36,11934742000.0,1072628.0,1999,11126.636634508888,2003,2229.58466199752
3620580,36,12342804000.0,1075710.0,2000,11474.099896812339,2003,2229.58466199752
3620580,36,14468373000.0,1066516.0,2001,13566.015887244073,2003,2229.58466199752
3620580,36,14503641000.0,1049831.0,2002,13815.21502032232,2003,2229.58466199752
3620580,36,15233917000.0,1077381.0,2003,14139.767640231265,2003,2229.58466199752
3620580,36,15739985000.0,1041976.0,2004,15105.899752009644,2003,2229.58466199752
3620580,36,16566015000.0,1032485.0,2005,16044.79968231984,2003,2229.58466199752
3620580,36,18584181000.0,1014058.0,2006,18326.546410560342,2003,2229.58466199752
3620580,36,20144661000.0,999150.0,2007,20161.798528749438,2003,2229.58466199752
3620580,36,21848614000.0,989941.0,2008,22070.62239062732,2003,2229.58466199752
3620580,36,23296966000.0,981690.0,2009,23731.489574101804,2003,2229.58466199752
3620580,36,24597709000.0,1014020.0,2010,24257.61720676121,2003,2229.58466199752
3620580,36,23884430000.0,995336.0,2011,23996.34897160356,2003,2229.58466199752
3620580,36,24814225000.0,990145.0,2012,25061.203157113352,2003,2229.58466199752
3620580,36,24974898000.0,989391.0,2013,25242.69778075604,2003,2229.58466199752
3620610,36,4115000.0,612.0,1990,6723.856209150327,2003,1173.5128145845647
3620610,36,4431000.0,611.0,1992,7252.045826513911,2003,1173.5128145845647
3620610,36,5699000.0,654.0,1995,8714.067278287463,2003,1173.5128145845647
3620610,36,5863000.0,660.0,1996,8883.333333333334,2003,1173.5128145845647
3620610,36,6300000.0,622.0,1997,10128.617363344052,2003,1173.5128145845647
3620610,36,6494000.0,620.0,1998,10474.193548387097,2003,1173.5128145845647
3620610,36,6371000.0,600.0,1999,10618.333333333334,2003,1173.5128145845647
3620610,36,6970000.0,600.0,2000,11616.666666666666,2003,1173.5128145845647
3620610,36,12146000.0,586.0,2001,20726.962457337882,2003,1173.5128145845647
3620610,36,8672000.0,581.0,2002,14925.989672977625,2003,1173.5128145845647
3620610,36,8668000.0,564.0,2003,15368.794326241135,2003,1173.5128145845647
3620610,36,9052000.0,583.0,2004,15526.586620926244,2003,1173.5128145845647
3620610,36,9708000.0,603.0,2005,16099.50248756219,2003,1173.5128145845647
3620610,36,10144000.0,602.0,2006,16850.49833887043,2003,1173.5128145845647
3620610,36,10230000.0,593.0,2007,17251.264755480606,2003,1173.5128145845647
3620610,36,10356000.0,576.0,2008,17979.166666666668,2003,1173.5128145845647
3620610,36,10513000.0,602.0,2009,17463.45514950166,2003,1173.5128145845647
3620610,36,13058000.0,574.0,2010,22749.12891986063,2003,1173.5128145845647
3620610,36,10787000.0,575.0,2011,18760.0,2003,1173.5128145845647
3620610,36,10507000.0,609.0,2012,17252.873563218393,2003,1173.5128145845647
3620610,36,10843000.0,597.0,2013,18162.479061976548,2003,1173.5128145845647
3620640,36,18373000.0,2590.0,1990,7093.822393822394,2003,-5103.331496745968
3620640,36,19033000.0,2786.0,1992,6831.658291457286,2003,-5103.331496745968
3620640,36,22389000.0,2915.0,1995,7680.6174957118355,2003,-5103.331496745968
3620640,36,22854000.0,2933.0,1996,7792.021820661439,2003,-5103.331496745968
3620640,36,23676000.0,2918.0,1997,8113.776559287183,2003,-5103.331496745968
3620640,36,25394000.0,2881.0,1998,8814.300590072891,2003,-5103.331496745968
3620640,36,32136000.0,2816.0,1999,11411.931818181818,2003,-5103.331496745968
3620640,36,32797000.0,2837.0,2000,11560.451180824815,2003,-5103.331496745968
3620640,36,57971000.0,2793.0,2001,20755.818116720373,2003,-5103.331496745968
3620640,36,49800000.0,2788.0,2002,17862.2668579627,2003,-5103.331496745968
3620640,36,36456000.0,2735.0,2003,13329.433272394881,2003,-5103.331496745968
3620640,36,33818000.0,2688.0,2004,12581.10119047619,2003,-5103.331496745968
3620640,36,33556000.0,2630.0,2005,12758.93536121673,2003,-5103.331496745968
3620640,36,35070000.0,2533.0,2006,13845.24279510462,2003,-5103.331496745968
3620640,36,34860000.0,2439.0,2007,14292.742927429274,2003,-5103.331496745968
3620640,36,35934000.0,2392.0,2008,15022.57525083612,2003,-5103.331496745968
3620640,36,39689000.0,2357.0,2009,16838.77810776411,2003,-5103.331496745968
3620640,36,40153000.0,2295.0,2010,17495.860566448802,2003,-5103.331496745968
3620640,36,41210000.0,2235.0,2011,18438.47874720358,2003,-5103.331496745968
3620640,36,56893000.0,2157.0,2012,26375.985164580437,2003,-5103.331496745968
3620640,36,43666000.0,2151.0,2013,20300.325430032542,2003,-5103.331496745968
3620670,36,12243000.0,1696.0,1990,7218.75,2003,10782.496098791833
3620670,36,11038000.0,1752.0,1992,6300.228310502283,2003,10782.496098791833
3620670,36,12064000.0,1704.0,1995,7079.81220657277,2003,10782.496098791833
3620670,36,12566000.0,1710.0,1996,7348.538011695907,2003,10782.496098791833
3620670,36,12759000.0,1659.0,1997,7690.777576853527,2003,10782.496098791833
3620670,36,14309000.0,1653.0,1998,8656.382335148215,2003,10782.496098791833
3620670,36,13726000.0,1644.0,1999,8349.148418491484,2003,10782.496098791833
3620670,36,14474000.0,1532.0,2000,9447.780678851175,2003,10782.496098791833
3620670,36,15744000.0,1516.0,2001,10385.224274406333,2003,10782.496098791833
3620670,36,16649000.0,1471.0,2002,11318.150917743033,2003,10782.496098791833
3620670,36,18491000.0,1444.0,2003,12805.401662049862,2003,10782.496098791833
3620670,36,18622000.0,1402.0,2004,13282.453637660485,2003,10782.496098791833
3620670,36,30742000.0,1391.0,2005,22100.647016534866,2003,10782.496098791833
3620670,36,24481000.0,1365.0,2006,17934.798534798534,2003,10782.496098791833
3620670,36,22008000.0,1340.0,2007,16423.880597014926,2003,10782.496098791833
3620670,36,21808000.0,1298.0,2008,16801.232665639447,2003,10782.496098791833
3620670,36,22160000.0,1292.0,2009,17151.702786377708,2003,10782.496098791833
3620670,36,24177000.0,1236.0,2010,19560.679611650485,2003,10782.496098791833
3620670,36,28400000.0,1241.0,2011,22884.770346494763,2003,10782.496098791833
3620670,36,22769000.0,1253.0,2012,18171.588188347963,2003,10782.496098791833
3620670,36,22095000.0,1286.0,2013,17181.181959564543,2003,10782.496098791833
3620700,36,86989000.0,10227.0,1990,8505.817932922655,2003,2010.1388104742127
3620700,36,89182000.0,10917.0,1992,8169.094073463406,2003,2010.1388104742127
3620700,36,98847000.0,11505.0,1995,8591.655801825293,2003,2010.1388104742127
3620700,36,110530000.0,11731.0,1996,9422.044156508397,2003,2010.1388104742127
3620700,36,107644000.0,11903.0,1997,9043.434428295388,2003,2010.1388104742127
3620700,36,110523000.0,12040.0,1998,9179.651162790698,2003,2010.1388104742127
3620700,36,129252000.0,12159.0,1999,10630.150505798174,2003,2010.1388104742127
3620700,36,130910000.0,12291.0,2000,10650.8827597429,2003,2010.1388104742127
3620700,36,141943000.0,12603.0,2001,11262.63588034595,2003,2010.1388104742127
3620700,36,154680000.0,12815.0,2002,12070.230198985564,2003,2010.1388104742127
3620700,36,159707000.0,12895.0,2003,12385.188057386584,2003,2010.1388104742127
3620700,36,169328000.0,13108.0,2004,12917.912725053402,2003,2010.1388104742127
3620700,36,180102000.0,12791.0,2005,14080.369009459777,2003,2010.1388104742127
3620700,36,205125000.0,12684.0,2006,16171.948912015137,2003,2010.1388104742127
3620700,36,230617000.0,12596.0,2007,18308.74880914576,2003,2010.1388104742127
3620700,36,238852000.0,12444.0,2008,19194.149791063966,2003,2010.1388104742127
3620700,36,253908000.0,12309.0,2009,20627.83329271265,2003,2010.1388104742127
3620700,36,256369000.0,12094.0,2010,21198.032082024143,2003,2010.1388104742127
3620700,36,264084000.0,11623.0,2011,22720.812182741116,2003,2010.1388104742127
3620700,36,262476000.0,11544.0,2012,22737.006237006237,2003,2010.1388104742127
3620700,36,253915000.0,11406.0,2013,22261.529019814134,2003,2010.1388104742127
3620760,36,11394000.0,1866.0,1990,6106.109324758842,2003,-395.49516285492064
3620760,36,12889000.0,1875.0,1992,6874.133333333333,2003,-395.49516285492064
3620760,36,19308000.0,1912.0,1995,10098.326359832636,2003,-395.49516285492064
3620760,36,16447000.0,2024.0,1996,8125.98814229249,2003,-395.49516285492064
3620760,36,17256000.0,2079.0,1997,8300.1443001443,2003,-395.49516285492064
3620760,36,18534000.0,2073.0,1998,8940.665701881331,2003,-395.49516285492064
3620760,36,27445000.0,2132.0,1999,12872.889305816136,2003,-395.49516285492064
3620760,36,21943000.0,2146.0,2000,10225.06989748369,2003,-395.49516285492064
3620760,36,26014000.0,2158.0,2001,12054.680259499537,2003,-395.49516285492064
3620760,36,27101000.0,2159.0,2002,12552.570634553034,2003,-395.49516285492064
3620760,36,32459000.0,2177.0,2003,14909.967845659165,2003,-395.49516285492064
3620760,36,25250000.0,2174.0,2004,11614.535418583257,2003,-395.49516285492064
3620760,36,25773000.0,2120.0,2005,12157.075471698114,2003,-395.49516285492064
3620760,36,25868000.0,2097.0,2006,12335.717691940868,2003,-395.49516285492064
3620760,36,26183000.0,2034.0,2007,12872.664700098328,2003,-395.49516285492064
3620760,36,29470000.0,1991.0,2008,14801.60723254646,2003,-395.49516285492064
3620760,36,33939000.0,1962.0,2009,17298.16513761468,2003,-395.49516285492064
3620760,36,28828000.0,1911.0,2010,15085.295656724229,2003,-395.49516285492064
3620760,36,29218000.0,1943.0,2011,15037.570766855379,2003,-395.49516285492064
3620760,36,29751000.0,1789.0,2012,16629.96087199553,2003,-395.49516285492064
3620760,36,29585000.0,1736.0,2013,17042.05069124424,2003,-395.49516285492064
3620790,36,6111000.0,975.0,1990,6267.692307692308,2003,-390.2023372628628
3620790,36,7209000.0,1095.0,1992,6583.561643835616,2003,-390.2023372628628
3620790,36,8286000.0,1057.0,1995,7839.167455061494,2003,-390.2023372628628
3620790,36,8793000.0,1093.0,1996,8044.830741079598,2003,-390.2023372628628
3620790,36,9613000.0,1069.0,1997,8992.516370439664,2003,-390.2023372628628
3620790,36,16720000.0,1028.0,1998,16264.591439688716,2003,-390.2023372628628
3620790,36,12396000.0,1067.0,1999,11617.619493908154,2003,-390.2023372628628
3620790,36,10183000.0,1041.0,2000,9781.940441882805,2003,-390.2023372628628
3620790,36,13597000.0,1022.0,2001,13304.305283757338,2003,-390.2023372628628
3620790,36,12167000.0,996.0,2002,12215.863453815262,2003,-390.2023372628628
3620790,36,11781000.0,1016.0,2003,11595.472440944883,2003,-390.2023372628628
3620790,36,11424000.0,1006.0,2004,11355.8648111332,2003,-390.2023372628628
3620790,36,12074000.0,1021.0,2005,11825.6611165524,2003,-390.2023372628628
3620790,36,12752000.0,995.0,2006,12816.08040201005,2003,-390.2023372628628
3620790,36,13256000.0,971.0,2007,13651.9052523172,2003,-390.2023372628628
3620790,36,14324000.0,990.0,2008,14468.68686868687,2003,-390.2023372628628
3620790,36,20871000.0,992.0,2009,21039.314516129034,2003,-390.2023372628628
3620790,36,19246000.0,965.0,2010,19944.041450777204,2003,-390.2023372628628
3620790,36,15803000.0,890.0,2011,17756.1797752809,2003,-390.2023372628628
3620790,36,15232000.0,857.0,2012,17773.62893815636,2003,-390.2023372628628
3620790,36,16498000.0,841.0,2013,19617.122473246134,2003,-390.2023372628628
3620820,36,65429000.0,9065.0,1990,7217.760617760618,2003,2877.977088015461
3620820,36,72924000.0,9191.0,1992,7934.283538243934,2003,2877.977088015461
3620820,36,90518000.0,8968.0,1995,10093.443354148081,2003,2877.977088015461
3620820,36,103285000.0,8959.0,1996,11528.630427503069,2003,2877.977088015461
3620820,36,103934000.0,9149.0,1997,11360.148650125697,2003,2877.977088015461
3620820,36,97633000.0,9084.0,1998,10747.798326728314,2003,2877.977088015461
3620820,36,173675000.0,9053.0,1999,19184.248315475532,2003,2877.977088015461
3620820,36,109242000.0,9039.0,2000,12085.628941254563,2003,2877.977088015461
3620820,36,120901000.0,9081.0,2001,13313.621847814118,2003,2877.977088015461
3620820,36,116710000.0,9079.0,2002,12854.939971362484,2003,2877.977088015461
3620820,36,118094000.0,8929.0,2003,13225.893157128457,2003,2877.977088015461
3620820,36,126903000.0,8736.0,2004,14526.442307692309,2003,2877.977088015461
3620820,36,133541000.0,8488.0,2005,15732.917059377945,2003,2877.977088015461
3620820,36,136812000.0,8263.0,2006,16557.182621323973,2003,2877.977088015461
3620820,36,149777000.0,7842.0,2007,19099.336903851057,2003,2877.977088015461
3620820,36,143511000.0,7559.0,2008,18985.44781055695,2003,2877.977088015461
3620820,36,135718000.0,7369.0,2009,18417.424345230018,2003,2877.977088015461
3620820,36,142708000.0,7263.0,2010,19648.63004268209,2003,2877.977088015461
3620820,36,138915000.0,7235.0,2011,19200.414651002073,2003,2877.977088015461
3620820,36,127766000.0,6830.0,2012,18706.58857979502,2003,2877.977088015461
3620820,36,130877000.0,7087.0,2013,18467.193452800904,2003,2877.977088015461
3620850,36,30386000.0,3619.0,1990,8396.242055816523,2003,-1377.8743368579708
3620850,36,31225000.0,3776.0,1992,8269.332627118643,2003,-1377.8743368579708
3620850,36,35506000.0,3924.0,1995,9048.41997961264,2003,-1377.8743368579708
3620850,36,36739000.0,3942.0,1996,9319.888381532217,2003,-1377.8743368579708
3620850,36,39362000.0,3998.0,1997,9845.422711355677,2003,-1377.8743368579708
3620850,36,49964000.0,4037.0,1998,12376.517215754273,2003,-1377.8743368579708
3620850,36,49381000.0,3989.0,1999,12379.293055903736,2003,-1377.8743368579708
3620850,36,44536000.0,3967.0,2000,11226.619611797329,2003,-1377.8743368579708
3620850,36,50489000.0,3940.0,2001,12814.467005076142,2003,-1377.8743368579708
3620850,36,61777000.0,4007.0,2002,15417.269777888694,2003,-1377.8743368579708
3620850,36,54442000.0,4004.0,2003,13596.903096903097,2003,-1377.8743368579708
3620850,36,50368000.0,4060.0,2004,12405.91133004926,2003,-1377.8743368579708
3620850,36,56663000.0,4036.0,2005,14039.395441030723,2003,-1377.8743368579708
3620850,36,61370000.0,4114.0,2006,14917.355371900827,2003,-1377.8743368579708
3620850,36,82650000.0,4088.0,2007,20217.71037181996,2003,-1377.8743368579708
3620850,36,66599000.0,4067.0,2008,16375.461027784608,2003,-1377.8743368579708
3620850,36,65183000.0,4086.0,2009,15952.765540871267,2003,-1377.8743368579708
3620850,36,67918000.0,4050.0,2010,16769.876543209877,2003,-1377.8743368579708
3620850,36,67722000.0,4082.0,2011,16590.396864282215,2003,-1377.8743368579708
3620850,36,68168000.0,4036.0,2012,16889.990089197225,2003,-1377.8743368579708
3620850,36,67551000.0,3859.0,2013,17504.793988079815,2003,-1377.8743368579708
3620880,36,28360000.0,3536.0,1990,8020.361990950226,2003,1345.154187760074
3620880,36,32224000.0,3695.0,1992,8720.974289580514,2003,1345.154187760074
3620880,36,33391000.0,3940.0,1995,8474.873096446701,2003,1345.154187760074
3620880,36,36125000.0,3996.0,1996,9040.29029029029,2003,1345.154187760074
3620880,36,39510000.0,4059.0,1997,9733.924611973393,2003,1345.154187760074
3620880,36,40638000.0,4074.0,1998,9974.963181148749,2003,1345.154187760074
3620880,36,41536000.0,4084.0,1999,10170.421155729677,2003,1345.154187760074
3620880,36,37699000.0,4106.0,2000,9181.441792498783,2003,1345.154187760074
3620880,36,42000000.0,4150.0,2001,10120.481927710844,2003,1345.154187760074
3620880,36,45928000.0,4179.0,2002,10990.189040440297,2003,1345.154187760074
3620880,36,52777000.0,4224.0,2003,12494.554924242424,2003,1345.154187760074
3620880,36,48883000.0,4258.0,2004,11480.272428370126,2003,1345.154187760074
3620880,36,53190000.0,4312.0,2005,12335.34322820037,2003,1345.154187760074
3620880,36,57201000.0,4300.0,2006,13302.558139534884,2003,1345.154187760074
3620880,36,62972000.0,4274.0,2007,14733.738886289191,2003,1345.154187760074
3620880,36,91134000.0,4274.0,2008,21322.882545624707,2003,1345.154187760074
3620880,36,99277000.0,4226.0,2009,23491.954566966397,2003,1345.154187760074
3620880,36,93217000.0,4224.0,2010,22068.41856060606,2003,1345.154187760074
3620880,36,78628000.0,4159.0,2011,18905.50613128156,2003,1345.154187760074
3620880,36,70003000.0,4060.0,2012,17242.118226600986,2003,1345.154187760074
3620880,36,70244000.0,4099.0,2013,17136.86264942669,2003,1345.154187760074
3620910,36,47696000.0,4436.0,1990,10752.028854824166,2003,-805.3705292331942
3620910,36,48157000.0,4422.0,1992,10890.321121664405,2003,-805.3705292331942
3620910,36,50495000.0,4458.0,1995,11326.828174069089,2003,-805.3705292331942
3620910,36,49541000.0,4546.0,1996,10897.712274527057,2003,-805.3705292331942
3620910,36,50904000.0,4674.0,1997,10890.885750962772,2003,-805.3705292331942
3620910,36,51954000.0,4784.0,1998,10859.94983277592,2003,-805.3705292331942
3620910,36,53949000.0,4923.0,1999,10958.561852528946,2003,-805.3705292331942
3620910,36,60727000.0,5059.0,2000,12003.755682941293,2003,-805.3705292331942
3620910,36,86389000.0,5222.0,2001,16543.278437380315,2003,-805.3705292331942
3620910,36,87718000.0,5173.0,2002,16956.89155229074,2003,-805.3705292331942
3620910,36,80392000.0,5155.0,2003,15594.956353055286,2003,-805.3705292331942
3620910,36,77431000.0,5220.0,2004,14833.524904214559,2003,-805.3705292331942
3620910,36,83358000.0,5161.0,2005,16151.521023057547,2003,-805.3705292331942
3620910,36,101046000.0,5071.0,2006,19926.247288503255,2003,-805.3705292331942
3620910,36,100244000.0,4976.0,2007,20145.49839228296,2003,-805.3705292331942
3620910,36,99127000.0,4918.0,2008,20155.95770638471,2003,-805.3705292331942
3620910,36,103094000.0,4839.0,2009,21304.815044430667,2003,-805.3705292331942
3620910,36,99042000.0,4840.0,2010,20463.22314049587,2003,-805.3705292331942
3620910,36,100783000.0,4856.0,2011,20754.324546952223,2003,-805.3705292331942
3620910,36,97281000.0,4829.0,2012,20145.164630358253,2003,-805.3705292331942
3620910,36,100295000.0,4768.0,2013,21035.025167785236,2003,-805.3705292331942
3620940,36,15658000.0,1931.0,1990,8108.751941998964,2003,3010.2257738658227
3620940,36,15499000.0,1942.0,1992,7980.947476828012,2003,3010.2257738658227
3620940,36,21686000.0,2035.0,1995,10656.511056511057,2003,3010.2257738658227
3620940,36,19107000.0,2136.0,1996,8945.224719101123,2003,3010.2257738658227
3620940,36,19221000.0,2182.0,1997,8808.890925756186,2003,3010.2257738658227
3620940,36,20135000.0,2177.0,1998,9248.966467615985,2003,3010.2257738658227
3620940,36,21312000.0,2348.0,1999,9076.660988074957,2003,3010.2257738658227
3620940,36,23368000.0,2392.0,2000,9769.23076923077,2003,3010.2257738658227
3620940,36,28645000.0,2435.0,2001,11763.860369609856,2003,3010.2257738658227
3620940,36,28444000.0,2520.0,2002,11287.301587301587,2003,3010.2257738658227
3620940,36,30585000.0,2542.0,2003,12031.864673485445,2003,3010.2257738658227
3620940,36,32757000.0,2528.0,2004,12957.674050632912,2003,3010.2257738658227
3620940,36,35272000.0,2467.0,2005,14297.52736116741,2003,3010.2257738658227
3620940,36,38828000.0,2388.0,2006,16259.63149078727,2003,3010.2257738658227
3620940,36,38772000.0,2356.0,2007,16456.706281833616,2003,3010.2257738658227
3620940,36,41635000.0,2263.0,2008,18398.144056562087,2003,3010.2257738658227
3620940,36,43197000.0,2219.0,2009,19466.87697160883,2003,3010.2257738658227
3620940,36,47583000.0,2148.0,2010,22152.234636871508,2003,3010.2257738658227
3620940,36,45424000.0,2091.0,2011,21723.577235772358,2003,3010.2257738658227
3620940,36,53117000.0,2139.0,2012,24832.632071061245,2003,3010.2257738658227
3620940,36,49998000.0,2173.0,2013,23008.743672342385,2003,3010.2257738658227
3620970,36,6735000.0,736.0,1990,9150.815217391304,2003,-4265.523874445647
3620970,36,6630000.0,769.0,1992,8621.586475942782,2003,-4265.523874445647
3620970,36,7614000.0,771.0,1995,9875.486381322957,2003,-4265.523874445647
3620970,36,7410000.0,796.0,1996,9309.045226130653,2003,-4265.523874445647
3620970,36,7228000.0,773.0,1997,9350.58214747736,2003,-4265.523874445647
3620970,36,7847000.0,757.0,1998,10365.918097754293,2003,-4265.523874445647
3620970,36,8406000.0,739.0,1999,11374.830852503383,2003,-4265.523874445647
3620970,36,9364000.0,720.0,2000,13005.555555555555,2003,-4265.523874445647
3620970,36,20765000.0,731.0,2001,28406.292749658,2003,-4265.523874445647
3620970,36,13472000.0,717.0,2002,18789.40027894003,2003,-4265.523874445647
3620970,36,9601000.0,761.0,2003,12616.29434954008,2003,-4265.523874445647
3620970,36,9885000.0,723.0,2004,13672.19917012448,2003,-4265.523874445647
3620970,36,10341000.0,712.0,2005,14523.876404494382,2003,-4265.523874445647
3620970,36,11870000.0,705.0,2006,16836.879432624115,2003,-4265.523874445647
3620970,36,11459000.0,710.0,2007,16139.43661971831,2003,-4265.523874445647
