fips,state,state_abbr,year,state_mw,federal_mw,gap,first_treat,dose
44,Rhode Island,RI,1998,5.15,5.15,0.0,1987,0.2
44,Rhode Island,RI,1999,5.15,5.15,0.0,1987,0.2
44,Rhode Island,RI,2000,5.65,5.15,0.5,1987,0.2
44,Rhode Island,RI,2001,6.15,5.15,1.0,1987,0.2
44,Rhode Island,RI,2002,6.15,5.15,1.0,1987,0.2
44,Rhode Island,RI,2003,6.15,5.15,1.0,1987,0.2
44,Rhode Island,RI,2004,6.75,5.15,1.6,1987,0.2
44,Rhode Island,RI,2005,6.75,5.15,1.6,1987,0.2
44,Rhode Island,RI,2006,6.75,5.15,1.6,1987,0.2
44,Rhode Island,RI,2007,7.4,5.15,2.25,1987,0.2
44,Rhode Island,RI,2008,7.4,5.85,1.55,1987,0.2
44,Rhode Island,RI,2009,7.4,6.55,0.85,1987,0.2
44,Rhode Island,RI,2010,7.4,7.25,0.15,1987,0.2
44,Rhode Island,RI,2011,7.4,7.25,0.15,1987,0.2
44,Rhode Island,RI,2012,7.4,7.25,0.15,1987,0.2
44,Rhode Island,RI,2013,7.75,7.25,0.5,1987,0.2
44,Rhode Island,RI,2014,8.0,7.25,0.75,1987,0.2
44,Rhode Island,RI,2015,9.0,7.25,1.75,1987,0.2
44,Rhode Island,RI,2016,9.6,7.25,2.35,1987,0.2
44,Rhode Island,RI,2017,9.6,7.25,2.35,1987,0.2
44,Rhode Island,RI,2018,10.1,7.25,2.85,1987,0.2
44,Rhode Island,RI,2019,10.5,7.25,3.25,1987,0.2
44,Rhode Island,RI,2020,10.5,7.25,3.25,1987,0.2
44,Rhode Island,RI,2021,11.5,7.25,4.25,1987,0.2
44,Rhode Island,RI,2022,12.25,7.25,5.0,1987,0.2
45,South Carolina,SC,1974,2.0,2.0,0.0,0,0.0
45,South Carolina,SC,1975,2.1,2.1,0.0,0,0.0
45,South Carolina,SC,1976,2.3,2.3,0.0,0,0.0
45,South Carolina,SC,1977,2.3,2.3,0.0,0,0.0
45,South Carolina,SC,1978,2.65,2.65,0.0,0,0.0
45,South Carolina,SC,1979,2.9,2.9,0.0,0,0.0
45,South Carolina,SC,1980,3.1,3.1,0.0,0,0.0
45,South Carolina,SC,1981,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1982,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1983,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1984,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1985,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1986,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1987,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1988,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1989,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1990,3.35,3.35,0.0,0,0.0
45,South Carolina,SC,1991,3.8,3.8,0.0,0,0.0
45,South Carolina,SC,1992,4.25,4.25,0.0,0,0.0
45,South Carolina,SC,1993,4.25,4.25,0.0,0,0.0
45,South Carolina,SC,1994,4.25,4.25,0.0,0,0.0
45,South Carolina,SC,1995,4.25,4.25,0.0,0,0.0
45,South Carolina,SC,1996,4.25,4.25,0.0,0,0.0
45,South Carolina,SC,1997,4.75,4.75,0.0,0,0.0
45,South Carolina,SC,1998,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,1999,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,2000,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,2001,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,2002,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,2003,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,2004,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,2005,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,2006,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,2007,5.15,5.15,0.0,0,0.0
45,South Carolina,SC,2008,5.85,5.85,0.0,0,0.0
45,South Carolina,SC,2009,6.55,6.55,0.0,0,0.0
45,South Carolina,SC,2010,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2011,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2012,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2013,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2014,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2015,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2016,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2017,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2018,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2019,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2020,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2021,7.25,7.25,0.0,0,0.0
45,South Carolina,SC,2022,7.25,7.25,0.0,0,0.0
46,South Dakota,SD,1974,2.0,2.0,0.0,2015,1.25
46,South Dakota,SD,1975,2.1,2.1,0.0,2015,1.25
46,South Dakota,SD,1976,2.3,2.3,0.0,2015,1.25
46,South Dakota,SD,1977,2.3,2.3,0.0,2015,1.25
46,South Dakota,SD,1978,2.65,2.65,0.0,2015,1.25
46,South Dakota,SD,1979,2.9,2.9,0.0,2015,1.25
46,South Dakota,SD,1980,3.1,3.1,0.0,2015,1.25
46,South Dakota,SD,1981,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1982,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1983,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1984,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1985,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1986,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1987,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1988,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1989,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1990,3.35,3.35,0.0,2015,1.25
46,South Dakota,SD,1991,3.8,3.8,0.0,2015,1.25
46,South Dakota,SD,1992,4.25,4.25,0.0,2015,1.25
46,South Dakota,SD,1993,4.25,4.25,0.0,2015,1.25
46,South Dakota,SD,1994,4.25,4.25,0.0,2015,1.25
46,South Dakota,SD,1995,4.25,4.25,0.0,2015,1.25
46,South Dakota,SD,1996,4.25,4.25,0.0,2015,1.25
46,South Dakota,SD,1997,4.75,4.75,0.0,2015,1.25
46,South Dakota,SD,1998,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,1999,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,2000,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,2001,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,2002,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,2003,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,2004,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,2005,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,2006,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,2007,5.15,5.15,0.0,2015,1.25
46,South Dakota,SD,2008,5.85,5.85,0.0,2015,1.25
46,South Dakota,SD,2009,6.55,6.55,0.0,2015,1.25
46,South Dakota,SD,2010,7.25,7.25,0.0,2015,1.25
46,South Dakota,SD,2011,7.25,7.25,0.0,2015,1.25
46,South Dakota,SD,2012,7.25,7.25,0.0,2015,1.25
46,South Dakota,SD,2013,7.25,7.25,0.0,2015,1.25
46,South Dakota,SD,2014,7.25,7.25,0.0,2015,1.25
46,South Dakota,SD,2015,8.5,7.25,1.25,2015,1.25
46,South Dakota,SD,2016,8.55,7.25,1.3,2015,1.25
46,South Dakota,SD,2017,8.65,7.25,1.4,2015,1.25
46,South Dakota,SD,2018,8.85,7.25,1.6,2015,1.25
46,South Dakota,SD,2019,9.1,7.25,1.85,2015,1.25
46,South Dakota,SD,2020,9.3,7.25,2.05,2015,1.25
46,South Dakota,SD,2021,9.45,7.25,2.2,2015,1.25
46,South Dakota,SD,2022,9.95,7.25,2.7,2015,1.25
47,Tennessee,TN,1974,2.0,2.0,0.0,0,0.0
47,Tennessee,TN,1975,2.1,2.1,0.0,0,0.0
47,Tennessee,TN,1976,2.3,2.3,0.0,0,0.0
47,Tennessee,TN,1977,2.3,2.3,0.0,0,0.0
47,Tennessee,TN,1978,2.65,2.65,0.0,0,0.0
47,Tennessee,TN,1979,2.9,2.9,0.0,0,0.0
47,Tennessee,TN,1980,3.1,3.1,0.0,0,0.0
47,Tennessee,TN,1981,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1982,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1983,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1984,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1985,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1986,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1987,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1988,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1989,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1990,3.35,3.35,0.0,0,0.0
47,Tennessee,TN,1991,3.8,3.8,0.0,0,0.0
47,Tennessee,TN,1992,4.25,4.25,0.0,0,0.0
47,Tennessee,TN,1993,4.25,4.25,0.0,0,0.0
47,Tennessee,TN,1994,4.25,4.25,0.0,0,0.0
47,Tennessee,TN,1995,4.25,4.25,0.0,0,0.0
47,Tennessee,TN,1996,4.25,4.25,0.0,0,0.0
47,Tennessee,TN,1997,4.75,4.75,0.0,0,0.0
47,Tennessee,TN,1998,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,1999,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,2000,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,2001,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,2002,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,2003,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,2004,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,2005,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,2006,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,2007,5.15,5.15,0.0,0,0.0
47,Tennessee,TN,2008,5.85,5.85,0.0,0,0.0
47,Tennessee,TN,2009,6.55,6.55,0.0,0,0.0
47,Tennessee,TN,2010,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2011,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2012,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2013,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2014,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2015,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2016,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2017,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2018,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2019,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2020,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2021,7.25,7.25,0.0,0,0.0
47,Tennessee,TN,2022,7.25,7.25,0.0,0,0.0
48,Texas,TX,1974,2.0,2.0,0.0,0,0.0
48,Texas,TX,1975,2.1,2.1,0.0,0,0.0
48,Texas,TX,1976,2.3,2.3,0.0,0,0.0
48,Texas,TX,1977,2.3,2.3,0.0,0,0.0
48,Texas,TX,1978,2.65,2.65,0.0,0,0.0
48,Texas,TX,1979,2.9,2.9,0.0,0,0.0
48,Texas,TX,1980,3.1,3.1,0.0,0,0.0
48,Texas,TX,1981,3.35,3.35,0.0,0,0.0
48,Texas,TX,1982,3.35,3.35,0.0,0,0.0
48,Texas,TX,1983,3.35,3.35,0.0,0,0.0
48,Texas,TX,1984,3.35,3.35,0.0,0,0.0
48,Texas,TX,1985,3.35,3.35,0.0,0,0.0
48,Texas,TX,1986,3.35,3.35,0.0,0,0.0
48,Texas,TX,1987,3.35,3.35,0.0,0,0.0
48,Texas,TX,1988,3.35,3.35,0.0,0,0.0
48,Texas,TX,1989,3.35,3.35,0.0,0,0.0
48,Texas,TX,1990,3.35,3.35,0.0,0,0.0
48,Texas,TX,1991,3.8,3.8,0.0,0,0.0
48,Texas,TX,1992,4.25,4.25,0.0,0,0.0
48,Texas,TX,1993,4.25,4.25,0.0,0,0.0
48,Texas,TX,1994,4.25,4.25,0.0,0,0.0
48,Texas,TX,1995,4.25,4.25,0.0,0,0.0
48,Texas,TX,1996,4.25,4.25,0.0,0,0.0
48,Texas,TX,1997,4.75,4.75,0.0,0,0.0
48,Texas,TX,1998,5.15,5.15,0.0,0,0.0
48,Texas,TX,1999,5.15,5.15,0.0,0,0.0
48,Texas,TX,2000,5.15,5.15,0.0,0,0.0
48,Texas,TX,2001,5.15,5.15,0.0,0,0.0
48,Texas,TX,2002,5.15,5.15,0.0,0,0.0
48,Texas,TX,2003,5.15,5.15,0.0,0,0.0
48,Texas,TX,2004,5.15,5.15,0.0,0,0.0
48,Texas,TX,2005,5.15,5.15,0.0,0,0.0
48,Texas,TX,2006,5.15,5.15,0.0,0,0.0
48,Texas,TX,2007,5.15,5.15,0.0,0,0.0
48,Texas,TX,2008,5.85,5.85,0.0,0,0.0
48,Texas,TX,2009,6.55,6.55,0.0,0,0.0
48,Texas,TX,2010,7.25,7.25,0.0,0,0.0
48,Texas,TX,2011,7.25,7.25,0.0,0,0.0
48,Texas,TX,2012,7.25,7.25,0.0,0,0.0
48,Texas,TX,2013,7.25,7.25,0.0,0,0.0
48,Texas,TX,2014,7.25,7.25,0.0,0,0.0
48,Texas,TX,2015,7.25,7.25,0.0,0,0.0
48,Texas,TX,2016,7.25,7.25,0.0,0,0.0
48,Texas,TX,2017,7.25,7.25,0.0,0,0.0
48,Texas,TX,2018,7.25,7.25,0.0,0,0.0
48,Texas,TX,2019,7.25,7.25,0.0,0,0.0
48,Texas,TX,2020,7.25,7.25,0.0,0,0.0
48,Texas,TX,2021,7.25,7.25,0.0,0,0.0
48,Texas,TX,2022,7.25,7.25,0.0,0,0.0
49,Utah,UT,1974,2.0,2.0,0.0,0,0.0
49,Utah,UT,1975,2.1,2.1,0.0,0,0.0
49,Utah,UT,1976,2.3,2.3,0.0,0,0.0
49,Utah,UT,1977,2.3,2.3,0.0,0,0.0
49,Utah,UT,1978,2.65,2.65,0.0,0,0.0
49,Utah,UT,1979,2.9,2.9,0.0,0,0.0
49,Utah,UT,1980,3.1,3.1,0.0,0,0.0
49,Utah,UT,1981,3.35,3.35,0.0,0,0.0
49,Utah,UT,1982,3.35,3.35,0.0,0,0.0
49,Utah,UT,1983,3.35,3.35,0.0,0,0.0
49,Utah,UT,1984,3.35,3.35,0.0,0,0.0
49,Utah,UT,1985,3.35,3.35,0.0,0,0.0
49,Utah,UT,1986,3.35,3.35,0.0,0,0.0
49,Utah,UT,1987,3.35,3.35,0.0,0,0.0
49,Utah,UT,1988,3.35,3.35,0.0,0,0.0
49,Utah,UT,1989,3.35,3.35,0.0,0,0.0
49,Utah,UT,1990,3.35,3.35,0.0,0,0.0
49,Utah,UT,1991,3.8,3.8,0.0,0,0.0
49,Utah,UT,1992,4.25,4.25,0.0,0,0.0
49,Utah,UT,1993,4.25,4.25,0.0,0,0.0
49,Utah,UT,1994,4.25,4.25,0.0,0,0.0
49,Utah,UT,1995,4.25,4.25,0.0,0,0.0
49,Utah,UT,1996,4.25,4.25,0.0,0,0.0
49,Utah,UT,1997,4.75,4.75,0.0,0,0.0
49,Utah,UT,1998,5.15,5.15,0.0,0,0.0
49,Utah,UT,1999,5.15,5.15,0.0,0,0.0
49,Utah,UT,2000,5.15,5.15,0.0,0,0.0
49,Utah,UT,2001,5.15,5.15,0.0,0,0.0
49,Utah,UT,2002,5.15,5.15,0.0,0,0.0
49,Utah,UT,2003,5.15,5.15,0.0,0,0.0
49,Utah,UT,2004,5.15,5.15,0.0,0,0.0
49,Utah,UT,2005,5.15,5.15,0.0,0,0.0
49,Utah,UT,2006,5.15,5.15,0.0,0,0.0
49,Utah,UT,2007,5.15,5.15,0.0,0,0.0
49,Utah,UT,2008,5.85,5.85,0.0,0,0.0
49,Utah,UT,2009,6.55,6.55,0.0,0,0.0
49,Utah,UT,2010,7.25,7.25,0.0,0,0.0
49,Utah,UT,2011,7.25,7.25,0.0,0,0.0
49,Utah,UT,2012,7.25,7.25,0.0,0,0.0
49,Utah,UT,2013,7.25,7.25,0.0,0,0.0
49,Utah,UT,2014,7.25,7.25,0.0,0,0.0
49,Utah,UT,2015,7.25,7.25,0.0,0,0.0
49,Utah,UT,2016,7.25,7.25,0.0,0,0.0
49,Utah,UT,2017,7.25,7.25,0.0,0,0.0
49,Utah,UT,2018,7.25,7.25,0.0,0,0.0
49,Utah,UT,2019,7.25,7.25,0.0,0,0.0
49,Utah,UT,2020,7.25,7.25,0.0,0,0.0
49,Utah,UT,2021,7.25,7.25,0.0,0,0.0
49,Utah,UT,2022,7.25,7.25,0.0,0,0.0
51,Virginia,VA,1974,2.0,2.0,0.0,2022,3.75
51,Virginia,VA,1975,2.1,2.1,0.0,2022,3.75
51,Virginia,VA,1976,2.3,2.3,0.0,2022,3.75
51,Virginia,VA,1977,2.3,2.3,0.0,2022,3.75
51,Virginia,VA,1978,2.65,2.65,0.0,2022,3.75
51,Virginia,VA,1979,2.9,2.9,0.0,2022,3.75
51,Virginia,VA,1980,3.1,3.1,0.0,2022,3.75
51,Virginia,VA,1981,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1982,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1983,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1984,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1985,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1986,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1987,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1988,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1989,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1990,3.35,3.35,0.0,2022,3.75
51,Virginia,VA,1991,3.8,3.8,0.0,2022,3.75
51,Virginia,VA,1992,4.25,4.25,0.0,2022,3.75
51,Virginia,VA,1993,4.25,4.25,0.0,2022,3.75
51,Virginia,VA,1994,4.25,4.25,0.0,2022,3.75
51,Virginia,VA,1995,4.25,4.25,0.0,2022,3.75
51,Virginia,VA,1996,4.25,4.25,0.0,2022,3.75
51,Virginia,VA,1997,4.75,4.75,0.0,2022,3.75
51,Virginia,VA,1998,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,1999,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,2000,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,2001,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,2002,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,2003,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,2004,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,2005,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,2006,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,2007,5.15,5.15,0.0,2022,3.75
51,Virginia,VA,2008,5.85,5.85,0.0,2022,3.75
51,Virginia,VA,2009,6.55,6.55,0.0,2022,3.75
51,Virginia,VA,2010,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2011,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2012,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2013,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2014,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2015,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2016,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2017,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2018,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2019,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2020,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2021,7.25,7.25,0.0,2022,3.75
51,Virginia,VA,2022,11.0,7.25,3.75,2022,3.75
50,Vermont,VT,1974,2.0,2.0,0.0,1987,0.1
50,Vermont,VT,1975,2.1,2.1,0.0,1987,0.1
50,Vermont,VT,1976,2.3,2.3,0.0,1987,0.1
50,Vermont,VT,1977,2.3,2.3,0.0,1987,0.1
50,Vermont,VT,1978,2.65,2.65,0.0,1987,0.1
50,Vermont,VT,1979,2.9,2.9,0.0,1987,0.1
50,Vermont,VT,1980,3.1,3.1,0.0,1987,0.1
50,Vermont,VT,1981,3.35,3.35,0.0,1987,0.1
50,Vermont,VT,1982,3.35,3.35,0.0,1987,0.1
50,Vermont,VT,1983,3.35,3.35,0.0,1987,0.1
50,Vermont,VT,1984,3.35,3.35,0.0,1987,0.1
50,Vermont,VT,1985,3.35,3.35,0.0,1987,0.1
50,Vermont,VT,1986,3.35,3.35,0.0,1987,0.1
50,Vermont,VT,1987,3.45,3.35,0.1,1987,0.1
50,Vermont,VT,1988,3.55,3.35,0.2,1987,0.1
50,Vermont,VT,1989,3.65,3.35,0.3,1987,0.1
50,Vermont,VT,1990,3.75,3.35,0.4,1987,0.1
50,Vermont,VT,1991,3.85,3.8,0.05,1987,0.1
50,Vermont,VT,1992,4.25,4.25,0.0,1987,0.1
50,Vermont,VT,1993,4.25,4.25,0.0,1987,0.1
50,Vermont,VT,1994,4.25,4.25,0.0,1987,0.1
50,Vermont,VT,1995,4.25,4.25,0.0,1987,0.1
50,Vermont,VT,1996,4.5,4.25,0.25,1987,0.1
50,Vermont,VT,1997,4.75,4.75,0.0,1987,0.1
50,Vermont,VT,1998,5.25,5.15,0.1,1987,0.1
50,Vermont,VT,1999,5.25,5.15,0.1,1987,0.1
50,Vermont,VT,2000,5.75,5.15,0.6,1987,0.1
50,Vermont,VT,2001,6.25,5.15,1.1,1987,0.1
50,Vermont,VT,2002,6.25,5.15,1.1,1987,0.1
50,Vermont,VT,2003,6.25,5.15,1.1,1987,0.1
50,Vermont,VT,2004,6.75,5.15,1.6,1987,0.1
50,Vermont,VT,2005,7.0,5.15,1.85,1987,0.1
50,Vermont,VT,2006,7.25,5.15,2.1,1987,0.1
50,Vermont,VT,2007,7.53,5.15,2.38,1987,0.1
50,Vermont,VT,2008,7.68,5.85,1.83,1987,0.1
50,Vermont,VT,2009,8.06,6.55,1.51,1987,0.1
50,Vermont,VT,2010,8.06,7.25,0.81,1987,0.1
50,Vermont,VT,2011,8.15,7.25,0.9,1987,0.1
50,Vermont,VT,2012,8.46,7.25,1.21,1987,0.1
50,Vermont,VT,2013,8.6,7.25,1.35,1987,0.1
50,Vermont,VT,2014,8.73,7.25,1.48,1987,0.1
50,Vermont,VT,2015,9.15,7.25,1.9,1987,0.1
50,Vermont,VT,2016,9.6,7.25,2.35,1987,0.1
50,Vermont,VT,2017,10.0,7.25,2.75,1987,0.1
50,Vermont,VT,2018,10.5,7.25,3.25,1987,0.1
50,Vermont,VT,2019,10.78,7.25,3.53,1987,0.1
50,Vermont,VT,2020,10.96,7.25,3.71,1987,0.1
50,Vermont,VT,2021,11.75,7.25,4.5,1987,0.1
50,Vermont,VT,2022,12.55,7.25,5.3,1987,0.1
53,Washington,WA,1974,2.0,2.0,0.0,1989,0.5
53,Washington,WA,1975,2.1,2.1,0.0,1989,0.5
53,Washington,WA,1976,2.3,2.3,0.0,1989,0.5
53,Washington,WA,1977,2.3,2.3,0.0,1989,0.5
53,Washington,WA,1978,2.65,2.65,0.0,1989,0.5
53,Washington,WA,1979,2.9,2.9,0.0,1989,0.5
53,Washington,WA,1980,3.1,3.1,0.0,1989,0.5
53,Washington,WA,1981,3.35,3.35,0.0,1989,0.5
53,Washington,WA,1982,3.35,3.35,0.0,1989,0.5
53,Washington,WA,1983,3.35,3.35,0.0,1989,0.5
53,Washington,WA,1984,3.35,3.35,0.0,1989,0.5
53,Washington,WA,1985,3.35,3.35,0.0,1989,0.5
53,Washington,WA,1986,3.35,3.35,0.0,1989,0.5
53,Washington,WA,1987,3.35,3.35,0.0,1989,0.5
53,Washington,WA,1988,3.35,3.35,0.0,1989,0.5
53,Washington,WA,1989,3.85,3.35,0.5,1989,0.5
53,Washington,WA,1990,4.25,3.35,0.9,1989,0.5
53,Washington,WA,1991,4.25,3.8,0.45,1989,0.5
53,Washington,WA,1992,4.25,4.25,0.0,1989,0.5
53,Washington,WA,1993,4.25,4.25,0.0,1989,0.5
53,Washington,WA,1994,4.9,4.25,0.65,1989,0.5
53,Washington,WA,1995,4.9,4.25,0.65,1989,0.5
53,Washington,WA,1996,4.9,4.25,0.65,1989,0.5
53,Washington,WA,1997,4.9,4.75,0.15,1989,0.5
53,Washington,WA,1998,5.15,5.15,0.0,1989,0.5
53,Washington,WA,1999,5.7,5.15,0.55,1989,0.5
53,Washington,WA,2000,6.5,5.15,1.35,1989,0.5
53,Washington,WA,2001,6.72,5.15,1.57,1989,0.5
53,Washington,WA,2002,6.9,5.15,1.75,1989,0.5
53,Washington,WA,2003,7.01,5.15,1.86,1989,0.5
53,Washington,WA,2004,7.16,5.15,2.01,1989,0.5
53,Washington,WA,2005,7.35,5.15,2.2,1989,0.5
53,Washington,WA,2006,7.63,5.15,2.48,1989,0.5
53,Washington,WA,2007,7.93,5.15,2.78,1989,0.5
53,Washington,WA,2008,8.07,5.85,2.22,1989,0.5
53,Washington,WA,2009,8.55,6.55,2.0,1989,0.5
53,Washington,WA,2010,8.55,7.25,1.3,1989,0.5
53,Washington,WA,2011,8.67,7.25,1.42,1989,0.5
53,Washington,WA,2012,9.04,7.25,1.79,1989,0.5
53,Washington,WA,2013,9.19,7.25,1.94,1989,0.5
53,Washington,WA,2014,9.32,7.25,2.07,1989,0.5
53,Washington,WA,2015,9.47,7.25,2.22,1989,0.5
53,Washington,WA,2016,9.47,7.25,2.22,1989,0.5
53,Washington,WA,2017,11.0,7.25,3.75,1989,0.5
53,Washington,WA,2018,11.5,7.25,4.25,1989,0.5
53,Washington,WA,2019,12.0,7.25,4.75,1989,0.5
53,Washington,WA,2020,13.5,7.25,6.25,1989,0.5
53,Washington,WA,2021,13.96,7.25,6.71,1989,0.5
53,Washington,WA,2022,14.49,7.25,7.24,1989,0.5
55,Wisconsin,WI,1974,2.0,2.0,0.0,1990,0.3
55,Wisconsin,WI,1975,2.1,2.1,0.0,1990,0.3
55,Wisconsin,WI,1976,2.3,2.3,0.0,1990,0.3
55,Wisconsin,WI,1977,2.3,2.3,0.0,1990,0.3
55,Wisconsin,WI,1978,2.65,2.65,0.0,1990,0.3
55,Wisconsin,WI,1979,2.9,2.9,0.0,1990,0.3
55,Wisconsin,WI,1980,3.1,3.1,0.0,1990,0.3
55,Wisconsin,WI,1981,3.35,3.35,0.0,1990,0.3
55,Wisconsin,WI,1982,3.35,3.35,0.0,1990,0.3
55,Wisconsin,WI,1983,3.35,3.35,0.0,1990,0.3
55,Wisconsin,WI,1984,3.35,3.35,0.0,1990,0.3
55,Wisconsin,WI,1985,3.35,3.35,0.0,1990,0.3
55,Wisconsin,WI,1986,3.35,3.35,0.0,1990,0.3
55,Wisconsin,WI,1987,3.35,3.35,0.0,1990,0.3
55,Wisconsin,WI,1988,3.35,3.35,0.0,1990,0.3
55,Wisconsin,WI,1989,3.35,3.35,0.0,1990,0.3
55,Wisconsin,WI,1990,3.65,3.35,0.3,1990,0.3
55,Wisconsin,WI,1991,3.8,3.8,0.0,1990,0.3
55,Wisconsin,WI,1992,4.25,4.25,0.0,1990,0.3
55,Wisconsin,WI,1993,4.25,4.25,0.0,1990,0.3
55,Wisconsin,WI,1994,4.25,4.25,0.0,1990,0.3
55,Wisconsin,WI,1995,4.25,4.25,0.0,1990,0.3
